,age10,age20,age30,age40,female,male,title
43,0.2572347266881029,0.3022508038585209,0.21221864951768488,0.2282958199356913,0.26366559485530544,0.7363344051446945,44
44,0.23941068139963168,0.3333333333333333,0.19705340699815838,0.2302025782688766,0.27992633517495397,0.7200736648250461,45
45,0.18674698795180722,0.3072289156626506,0.20481927710843373,0.30120481927710846,0.25903614457831325,0.7409638554216867,46
46,0.23746701846965698,0.3438874230430959,0.18293755496921724,0.2357080035180299,0.297273526824978,0.702726473175022,47
47,0.1806282722513089,0.34293193717277487,0.225130890052356,0.2513089005235602,0.3036649214659686,0.6963350785340314,48
48,0.25925925925925924,0.4444444444444444,0.07407407407407407,0.2222222222222222,0.25925925925925924,0.7407407407407407,49
49,0.22109988776655443,0.3501683501683502,0.20033670033670034,0.22839506172839505,0.28058361391694725,0.7194163860830527,50
50,0.0,0.0,0.0,0.0,0.0,0.0,51
51,0.2296983758700696,0.3480278422273782,0.18329466357308585,0.23897911832946636,0.29466357308584684,0.7053364269141531,52
52,0.125,0.625,0.0,0.25,0.25,0.75,53
53,0.24390243902439024,0.21951219512195122,0.2682926829268293,0.2682926829268293,0.12195121951219512,0.8780487804878049,54
54,0.2222222222222222,0.2,0.2222222222222222,0.35555555555555557,0.24444444444444444,0.7555555555555555,55
55,0.0,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.6666666666666666,56
56,0.20202020202020202,0.30303030303030304,0.24242424242424243,0.25252525252525254,0.2727272727272727,0.7272727272727273,57
57,0.228,0.354,0.19,0.228,0.272,0.728,58
58,0.25,0.25,0.125,0.375,0.25,0.75,59
59,0.23529411764705882,0.3137254901960784,0.19887955182072828,0.25210084033613445,0.31932773109243695,0.680672268907563,60
60,0.26865671641791045,0.31343283582089554,0.14925373134328357,0.26865671641791045,0.23880597014925373,0.7611940298507462,61
61,0.2033271719038817,0.32717190388170053,0.22181146025878004,0.2476894639556377,0.3068391866913124,0.6931608133086876,62
62,0.25225225225225223,0.2702702702702703,0.22522522522522523,0.25225225225225223,0.24324324324324326,0.7567567567567568,63
63,0.22784810126582278,0.24050632911392406,0.24050632911392406,0.2911392405063291,0.2911392405063291,0.7088607594936709,64
64,0.21678321678321677,0.3006993006993007,0.23776223776223776,0.24475524475524477,0.24475524475524477,0.7552447552447552,65
65,0.23711340206185566,0.29896907216494845,0.23711340206185566,0.2268041237113402,0.25773195876288657,0.7422680412371134,66
66,0.0,0.5,0.25,0.25,0.5,0.5,67
67,0.3,0.31666666666666665,0.2,0.18333333333333332,0.18333333333333332,0.8166666666666667,68
68,0.21316614420062696,0.3573667711598746,0.20376175548589343,0.22570532915360503,0.31974921630094044,0.6802507836990596,69
69,0.24835886214442013,0.3041575492341357,0.20459518599562362,0.24288840262582057,0.2855579868708972,0.7144420131291028,70
70,0.25,0.375,0.125,0.25,0.3229166666666667,0.6770833333333334,71
71,0.24731182795698925,0.3225806451612903,0.21505376344086022,0.21505376344086022,0.3548387096774194,0.6451612903225806,72
72,0.19196428571428573,0.35714285714285715,0.19642857142857142,0.2544642857142857,0.29464285714285715,0.7053571428571429,73
73,0.21666666666666667,0.31666666666666665,0.175,0.2916666666666667,0.3333333333333333,0.6666666666666666,74
74,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.75,75
75,0.29213483146067415,0.34831460674157305,0.16853932584269662,0.19101123595505617,0.3539325842696629,0.6460674157303371,76
76,0.2647058823529412,0.29411764705882354,0.2647058823529412,0.17647058823529413,0.23529411764705882,0.7647058823529411,77
77,0.3,0.14,0.26,0.3,0.24,0.76,78
78,0.2631578947368421,0.2894736842105263,0.15789473684210525,0.2894736842105263,0.3157894736842105,0.6842105263157895,79
79,0.09803921568627451,0.4117647058823529,0.19607843137254902,0.29411764705882354,0.27450980392156865,0.7254901960784313,80
80,0.27710843373493976,0.3192771084337349,0.19879518072289157,0.20481927710843373,0.2710843373493976,0.7289156626506024,81
81,0.14606741573033707,0.30337078651685395,0.2696629213483146,0.2808988764044944,0.29213483146067415,0.7078651685393258,82
82,0.15151515151515152,0.30303030303030304,0.2727272727272727,0.2727272727272727,0.30303030303030304,0.696969696969697,83
83,0.09523809523809523,0.19047619047619047,0.19047619047619047,0.5238095238095238,0.2857142857142857,0.7142857142857143,84
84,0.25257731958762886,0.27835051546391754,0.23195876288659795,0.23711340206185566,0.23195876288659795,0.7680412371134021,85
85,0.2457627118644068,0.3050847457627119,0.2033898305084746,0.2457627118644068,0.25,0.75,86
86,0.21052631578947367,0.32894736842105265,0.27631578947368424,0.18421052631578946,0.25,0.75,87
87,0.234375,0.3177083333333333,0.19270833333333334,0.2552083333333333,0.28125,0.71875,88
88,0.22707423580786026,0.33624454148471616,0.2052401746724891,0.2314410480349345,0.2925764192139738,0.7074235807860262,89
89,0.0,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,90
90,0.26136363636363635,0.29545454545454547,0.20454545454545456,0.23863636363636365,0.29545454545454547,0.7045454545454546,92
91,0.23595505617977527,0.2696629213483146,0.21348314606741572,0.2808988764044944,0.3707865168539326,0.6292134831460674,93
92,0.21978021978021978,0.3956043956043956,0.14835164835164835,0.23626373626373626,0.25824175824175827,0.7417582417582418,94
93,0.23981191222570533,0.3432601880877743,0.1896551724137931,0.22727272727272727,0.2711598746081505,0.7288401253918495,95
94,0.38461538461538464,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.7692307692307693,96
95,0.2727272727272727,0.36363636363636365,0.22727272727272727,0.13636363636363635,0.2727272727272727,0.7272727272727273,97
96,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,98
97,0.3,0.36,0.12,0.22,0.24,0.76,99
98,0.2578125,0.28125,0.1796875,0.28125,0.296875,0.703125,100
99,0.2134387351778656,0.3557312252964427,0.19367588932806323,0.23715415019762845,0.30434782608695654,0.6956521739130435,101
100,0.25,0.2,0.18333333333333332,0.36666666666666664,0.21666666666666667,0.7833333333333333,102
101,0.2727272727272727,0.30303030303030304,0.15151515151515152,0.2727272727272727,0.21212121212121213,0.7878787878787878,103
102,0.24193548387096775,0.3255131964809384,0.20527859237536658,0.22727272727272727,0.2697947214076246,0.7302052785923754,104
103,0.20930232558139536,0.29457364341085274,0.21963824289405684,0.27648578811369506,0.2971576227390181,0.7028423772609819,105
104,0.25,0.16666666666666666,0.3333333333333333,0.25,0.5,0.5,106
105,0.18359375,0.3671875,0.23046875,0.21875,0.3046875,0.6953125,107
106,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.7142857142857143,108
107,0.0,0.0,0.0,0.0,0.0,0.0,109
108,0.22922636103151864,0.3417928776094965,0.19934506753990994,0.22963569381907492,0.28694228407695455,0.7130577159230455,110
109,0.22679580306698952,0.3470540758676352,0.19693301049233253,0.22921711057304278,0.2687651331719128,0.7312348668280871,111
110,0.24736842105263157,0.3350877192982456,0.20526315789473684,0.21228070175438596,0.2631578947368421,0.7368421052631579,112
111,0.24528301886792453,0.2641509433962264,0.20754716981132076,0.2830188679245283,0.18867924528301888,0.8113207547169812,113
112,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.8181818181818182,114
113,0.0,0.0,0.0,0.0,0.0,0.0,115
114,0.17073170731707318,0.43902439024390244,0.1951219512195122,0.1951219512195122,0.2926829268292683,0.7073170731707317,116
115,0.16455696202531644,0.3924050632911392,0.24050632911392406,0.20253164556962025,0.24050632911392406,0.759493670886076,117
116,0.25,0.3088235294117647,0.19117647058823528,0.25,0.25,0.75,118
117,0.07692307692307693,0.23076923076923078,0.46153846153846156,0.23076923076923078,0.23076923076923078,0.7692307692307693,119
118,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,120
119,0.2702702702702703,0.2972972972972973,0.24324324324324326,0.1891891891891892,0.2972972972972973,0.7027027027027027,121
120,0.23195876288659795,0.3556701030927835,0.1958762886597938,0.21649484536082475,0.26288659793814434,0.7371134020618557,122
121,0.22608695652173913,0.34782608695652173,0.21739130434782608,0.20869565217391303,0.26956521739130435,0.7304347826086957,123
122,0.21428571428571427,0.42857142857142855,0.07142857142857142,0.2857142857142857,0.42857142857142855,0.5714285714285714,124
123,0.22955974842767296,0.3584905660377358,0.18238993710691823,0.22955974842767296,0.32075471698113206,0.6792452830188679,125
124,0.1919191919191919,0.2828282828282828,0.26262626262626265,0.26262626262626265,0.2222222222222222,0.7777777777777778,126
125,0.0,1.0,0.0,0.0,0.0,1.0,127
126,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.25,0.08333333333333333,0.9166666666666666,128
127,0.07692307692307693,0.5384615384615384,0.3076923076923077,0.07692307692307693,0.15384615384615385,0.8461538461538461,129
128,0.0,0.5,0.0,0.5,0.0,1.0,130
129,0.25,0.3125,0.125,0.3125,0.0625,0.9375,131
130,0.21978021978021978,0.34065934065934067,0.16483516483516483,0.27472527472527475,0.18681318681318682,0.8131868131868132,132
131,0.0,1.0,0.0,0.0,0.0,1.0,133
132,0.0,1.0,0.0,0.0,0.5,0.5,134
133,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.21052631578947367,0.21804511278195488,0.7819548872180451,135
134,0.125,0.25,0.25,0.375,0.25,0.75,136
135,0.3076923076923077,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.6153846153846154,137
136,0.0,0.0,0.0,1.0,0.0,1.0,138
137,0.0,0.0,0.0,1.0,0.0,1.0,139
138,0.18705035971223022,0.26618705035971224,0.2302158273381295,0.31654676258992803,0.26618705035971224,0.7338129496402878,140
139,0.22434017595307917,0.3313782991202346,0.19208211143695014,0.25219941348973607,0.2756598240469208,0.7243401759530792,141
140,0.0,1.0,0.0,0.0,0.0,1.0,142
141,0.0,0.0,0.0,0.0,0.0,0.0,143
142,0.23094688221709006,0.3210161662817552,0.18013856812933027,0.2678983833718245,0.26558891454965355,0.7344110854503464,144
143,0.23204419889502761,0.3370165745856354,0.20165745856353592,0.2292817679558011,0.2513812154696133,0.7486187845303868,145
144,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.2777777777777778,0.1111111111111111,0.8888888888888888,146
145,0.143646408839779,0.39226519337016574,0.22099447513812154,0.2430939226519337,0.30386740331491713,0.6961325966850829,147
146,0.30434782608695654,0.21739130434782608,0.17391304347826086,0.30434782608695654,0.2608695652173913,0.7391304347826086,148
147,0.19148936170212766,0.2978723404255319,0.1702127659574468,0.3404255319148936,0.2765957446808511,0.723404255319149,149
148,0.204,0.344,0.2016,0.2504,0.284,0.716,150
149,0.23104693140794225,0.33212996389891697,0.19855595667870035,0.23826714801444043,0.296028880866426,0.703971119133574,151
150,0.2463768115942029,0.2608695652173913,0.2463768115942029,0.2463768115942029,0.2753623188405797,0.7246376811594203,152
151,0.2483912483912484,0.32432432432432434,0.1994851994851995,0.2277992277992278,0.2754182754182754,0.7245817245817245,153
152,0.2215568862275449,0.3473053892215569,0.18562874251497005,0.24550898203592814,0.20958083832335328,0.7904191616766467,154
153,0.3103448275862069,0.3103448275862069,0.12643678160919541,0.25287356321839083,0.25287356321839083,0.7471264367816092,155
154,0.18181818181818182,0.4090909090909091,0.22727272727272727,0.18181818181818182,0.3181818181818182,0.6818181818181818,156
155,0.25133689839572193,0.32085561497326204,0.1657754010695187,0.2620320855614973,0.2727272727272727,0.7272727272727273,157
156,0.1969111969111969,0.3281853281853282,0.23552123552123552,0.23938223938223938,0.28957528957528955,0.7104247104247104,158
157,0.28448275862068967,0.3448275862068966,0.1896551724137931,0.1810344827586207,0.3103448275862069,0.6896551724137931,159
158,0.24778761061946902,0.31327433628318585,0.19646017699115045,0.2424778761061947,0.29557522123893804,0.7044247787610619,160
159,0.23978919631093545,0.34782608695652173,0.2015810276679842,0.21080368906455862,0.28194993412384717,0.7180500658761528,161
160,0.22448979591836735,0.35306122448979593,0.18979591836734694,0.23265306122448978,0.27755102040816326,0.7224489795918367,162
161,0.23703703703703705,0.3425925925925926,0.18888888888888888,0.23148148148148148,0.27037037037037037,0.7296296296296296,163
162,0.23218997361477572,0.316622691292876,0.18469656992084432,0.26649076517150394,0.2612137203166227,0.7387862796833773,164
163,0.21818181818181817,0.3418181818181818,0.19757575757575757,0.24242424242424243,0.2581818181818182,0.7418181818181818,165
164,0.21311475409836064,0.4098360655737705,0.14754098360655737,0.22950819672131148,0.32786885245901637,0.6721311475409836,166
165,0.4,0.2,0.0,0.4,0.2,0.8,167
166,0.23480662983425415,0.292817679558011,0.23204419889502761,0.24033149171270718,0.30939226519337015,0.6906077348066298,168
167,0.26548672566371684,0.2743362831858407,0.21238938053097345,0.24778761061946902,0.1592920353982301,0.8407079646017699,169
168,0.24299065420560748,0.3333333333333333,0.20249221183800623,0.22118380062305296,0.2616822429906542,0.7383177570093458,170
169,0.20430107526881722,0.3548387096774194,0.1827956989247312,0.25806451612903225,0.25806451612903225,0.7419354838709677,171
170,0.2423580786026201,0.28602620087336245,0.21615720524017468,0.2554585152838428,0.27729257641921395,0.722707423580786,172
171,0.23581560283687944,0.3067375886524823,0.22163120567375885,0.23581560283687944,0.26063829787234044,0.7393617021276596,173
172,0.2222222222222222,0.25925925925925924,0.2839506172839506,0.2345679012345679,0.2839506172839506,0.7160493827160493,174
173,0.19090909090909092,0.37272727272727274,0.17272727272727273,0.2636363636363636,0.2636363636363636,0.7363636363636363,175
174,0.22439024390243903,0.33658536585365856,0.18048780487804877,0.25853658536585367,0.32195121951219513,0.6780487804878049,176
175,0.2517985611510791,0.302158273381295,0.2302158273381295,0.2158273381294964,0.302158273381295,0.697841726618705,177
176,0.2631578947368421,0.2631578947368421,0.15789473684210525,0.3157894736842105,0.42105263157894735,0.5789473684210527,178
177,0.16666666666666666,0.3333333333333333,0.20833333333333334,0.2916666666666667,0.3958333333333333,0.6041666666666666,179
178,0.2261640798226164,0.35476718403547675,0.19068736141906872,0.22838137472283815,0.2682926829268293,0.7317073170731707,180
179,0.21505376344086022,0.2903225806451613,0.25806451612903225,0.23655913978494625,0.26881720430107525,0.7311827956989247,181
180,0.24489795918367346,0.2653061224489796,0.14285714285714285,0.3469387755102041,0.3673469387755102,0.6326530612244898,182
181,0.20689655172413793,0.3103448275862069,0.1724137931034483,0.3103448275862069,0.41379310344827586,0.5862068965517241,183
182,0.19230769230769232,0.38461538461538464,0.11538461538461539,0.3076923076923077,0.38461538461538464,0.6153846153846154,184
183,0.2513181019332162,0.3251318101933216,0.22144112478031636,0.20210896309314588,0.27240773286467485,0.7275922671353251,185
184,0.2132701421800948,0.2985781990521327,0.20853080568720378,0.2796208530805687,0.2796208530805687,0.7203791469194313,186
185,0.22857142857142856,0.3619047619047619,0.18095238095238095,0.22857142857142856,0.3142857142857143,0.6857142857142857,187
186,0.22631578947368422,0.34210526315789475,0.21052631578947367,0.22105263157894736,0.3,0.7,188
187,0.3333333333333333,0.2,0.2,0.26666666666666666,0.26666666666666666,0.7333333333333333,189
188,0.22,0.35,0.18,0.25,0.3,0.7,190
189,0.22666666666666666,0.28,0.28,0.21333333333333335,0.21333333333333335,0.7866666666666666,191
190,0.5,0.5,0.0,0.0,0.5,0.5,192
191,0.2488479262672811,0.3271889400921659,0.21658986175115208,0.2073732718894009,0.2626728110599078,0.7373271889400922,193
192,0.1596244131455399,0.38967136150234744,0.19248826291079812,0.25821596244131456,0.3145539906103286,0.6854460093896714,194
193,0.21341463414634146,0.3475609756097561,0.17682926829268292,0.2621951219512195,0.2621951219512195,0.7378048780487805,195
194,0.23454545454545456,0.30727272727272725,0.21818181818181817,0.24,0.28,0.72,196
195,0.29411764705882354,0.23529411764705882,0.058823529411764705,0.4117647058823529,0.29411764705882354,0.7058823529411765,197
196,0.26776859504132233,0.3305785123966942,0.19504132231404958,0.2066115702479339,0.2743801652892562,0.7256198347107438,198
197,0.18803418803418803,0.3162393162393162,0.24786324786324787,0.24786324786324787,0.29914529914529914,0.7008547008547008,199
198,0.16666666666666666,0.4166666666666667,0.08333333333333333,0.3333333333333333,0.25,0.75,200
199,0.24242424242424243,0.2727272727272727,0.21212121212121213,0.2727272727272727,0.21212121212121213,0.7878787878787878,201
200,0.2,0.23333333333333334,0.2,0.36666666666666664,0.36666666666666664,0.6333333333333333,202
201,0.21674876847290642,0.35960591133004927,0.18226600985221675,0.2413793103448276,0.2955665024630542,0.7044334975369458,203
202,0.20689655172413793,0.3497536945812808,0.21182266009852216,0.2315270935960591,0.23645320197044334,0.7635467980295566,204
203,0.15294117647058825,0.3058823529411765,0.18823529411764706,0.35294117647058826,0.21176470588235294,0.788235294117647,205
204,0.23170731707317074,0.3048780487804878,0.2926829268292683,0.17073170731707318,0.2926829268292683,0.7073170731707317,206
205,0.2100456621004566,0.3105022831050228,0.2100456621004566,0.2694063926940639,0.273972602739726,0.726027397260274,207
206,0.2196620583717358,0.3348694316436252,0.21658986175115208,0.22887864823348694,0.26881720430107525,0.7311827956989247,208
207,0.15384615384615385,0.3269230769230769,0.1346153846153846,0.38461538461538464,0.34615384615384615,0.6538461538461539,209
208,0.0975609756097561,0.24390243902439024,0.3170731707317073,0.34146341463414637,0.34146341463414637,0.6585365853658537,210
209,0.17647058823529413,0.5294117647058824,0.058823529411764705,0.23529411764705882,0.23529411764705882,0.7647058823529411,211
210,0.07142857142857142,0.42857142857142855,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.9285714285714286,212
211,0.13114754098360656,0.4016393442622951,0.18032786885245902,0.28688524590163933,0.3524590163934426,0.6475409836065574,213
212,0.21428571428571427,0.32142857142857145,0.14285714285714285,0.32142857142857145,0.2857142857142857,0.7142857142857143,214
213,0.25625,0.3375,0.2125,0.19375,0.3,0.7,215
214,0.2535211267605634,0.30985915492957744,0.21690140845070421,0.21971830985915494,0.23943661971830985,0.7605633802816901,216
215,0.234375,0.328125,0.109375,0.328125,0.34375,0.65625,217
216,0.2512820512820513,0.3076923076923077,0.21025641025641026,0.23076923076923078,0.30256410256410254,0.6974358974358974,218
217,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.3181818181818182,0.6818181818181818,219
218,0.32142857142857145,0.2857142857142857,0.25,0.14285714285714285,0.25,0.75,220
219,0.2006079027355623,0.3343465045592705,0.17933130699088146,0.2857142857142857,0.3009118541033435,0.6990881458966566,222
220,0.23371104815864022,0.35410764872521244,0.18626062322946177,0.22592067988668554,0.29603399433427763,0.7039660056657224,223
221,0.20466321243523317,0.31088082901554404,0.23056994818652848,0.2538860103626943,0.3134715025906736,0.6865284974093264,224
222,0.24015748031496062,0.31496062992125984,0.17716535433070865,0.2677165354330709,0.2992125984251969,0.7007874015748031,225
223,1.0,0.0,0.0,0.0,0.0,1.0,226
224,0.26356589147286824,0.35658914728682173,0.20155038759689922,0.17829457364341086,0.3333333333333333,0.6666666666666666,227
225,0.38461538461538464,0.15384615384615385,0.38461538461538464,0.07692307692307693,0.23076923076923078,0.7692307692307693,228
226,0.2222222222222222,0.37962962962962965,0.18518518518518517,0.21296296296296297,0.32407407407407407,0.6759259259259259,229
227,0.2177650429799427,0.31805157593123207,0.2148997134670487,0.2492836676217765,0.2693409742120344,0.7306590257879656,230
228,0.23333333333333334,0.30757575757575756,0.21666666666666667,0.24242424242424243,0.2515151515151515,0.7484848484848485,231
229,0.20579710144927535,0.3333333333333333,0.21739130434782608,0.24347826086956523,0.28695652173913044,0.7130434782608696,232
230,0.1829787234042553,0.40425531914893614,0.19574468085106383,0.2170212765957447,0.2851063829787234,0.7148936170212766,233
231,0.2653061224489796,0.3129251700680272,0.21768707482993196,0.20408163265306123,0.2585034013605442,0.7414965986394558,234
232,0.2084233261339093,0.35205183585313177,0.19222462203023757,0.2473002159827214,0.2894168466522678,0.7105831533477321,235
233,0.27300613496932513,0.30368098159509205,0.1687116564417178,0.254601226993865,0.3098159509202454,0.6901840490797546,236
234,0.2840466926070039,0.2801556420233463,0.1867704280155642,0.2490272373540856,0.27626459143968873,0.7237354085603113,237
235,0.1875,0.21875,0.25,0.34375,0.34375,0.65625,238
236,0.25,0.3333333333333333,0.19642857142857142,0.22023809523809523,0.2619047619047619,0.7380952380952381,239
237,0.4222222222222222,0.24444444444444444,0.17777777777777778,0.15555555555555556,0.26666666666666666,0.7333333333333333,240
238,0.1724137931034483,0.2413793103448276,0.3103448275862069,0.27586206896551724,0.2413793103448276,0.7586206896551724,241
239,0.225,0.2375,0.25,0.2875,0.2125,0.7875,242
240,0.1,0.3,0.2,0.4,0.1,0.9,243
241,0.2,0.3,0.4,0.1,0.1,0.9,244
242,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.18181818181818182,0.8181818181818182,245
243,0.22797202797202798,0.32167832167832167,0.21678321678321677,0.23356643356643356,0.27132867132867133,0.7286713286713287,246
244,0.23319327731092437,0.3382352941176471,0.1869747899159664,0.2415966386554622,0.2710084033613445,0.7289915966386554,247
245,0.2898550724637681,0.2971014492753623,0.21014492753623187,0.2028985507246377,0.2971014492753623,0.7028985507246377,248
246,0.23371647509578544,0.3103448275862069,0.20689655172413793,0.24904214559386972,0.2681992337164751,0.7318007662835249,249
247,0.3333333333333333,0.26666666666666666,0.1,0.3,0.2,0.8,250
248,0.3888888888888889,0.1111111111111111,0.05555555555555555,0.4444444444444444,0.2222222222222222,0.7777777777777778,251
249,0.25885558583106266,0.29155313351498635,0.17983651226158037,0.26975476839237056,0.24250681198910082,0.7574931880108992,252
250,0.21951219512195122,0.34417344173441733,0.2032520325203252,0.23306233062330622,0.28184281842818426,0.7181571815718157,253
251,0.21052631578947367,0.2894736842105263,0.18421052631578946,0.3157894736842105,0.21052631578947367,0.7894736842105263,254
252,0.22727272727272727,0.25757575757575757,0.25757575757575757,0.25757575757575757,0.24242424242424243,0.7575757575757576,255
253,0.25229357798165136,0.27522935779816515,0.22477064220183487,0.24770642201834864,0.26146788990825687,0.7385321100917431,256
254,0.19298245614035087,0.37719298245614036,0.17543859649122806,0.2543859649122807,0.2631578947368421,0.7368421052631579,257
255,0.20833333333333334,0.2986111111111111,0.25,0.24305555555555555,0.2916666666666667,0.7083333333333334,258
256,0.17647058823529413,0.3333333333333333,0.21568627450980393,0.27450980392156865,0.19607843137254902,0.803921568627451,259
257,0.21872909698996656,0.35618729096989965,0.19464882943143813,0.23043478260869565,0.2792642140468227,0.7207357859531772,260
258,0.23157894736842105,0.32280701754385965,0.20350877192982456,0.24210526315789474,0.3157894736842105,0.6842105263157895,261
259,0.14534883720930233,0.3023255813953488,0.27906976744186046,0.27325581395348836,0.2616279069767442,0.7383720930232558,262
260,0.18518518518518517,0.37037037037037035,0.2962962962962963,0.14814814814814814,0.2962962962962963,0.7037037037037037,263
261,0.6,0.0,0.0,0.4,0.6,0.4,264
262,0.22178988326848248,0.3333333333333333,0.21660181582360571,0.22827496757457846,0.2905317769130999,0.7094682230869002,265
263,0.251063829787234,0.3078014184397163,0.20425531914893616,0.23687943262411348,0.2794326241134752,0.7205673758865249,266
264,0.2642857142857143,0.2642857142857143,0.2357142857142857,0.2357142857142857,0.2714285714285714,0.7285714285714285,267
